date,region,gas_price
2009-10-19,PADD4,2.565
2009-10-26,PADD4,2.626
2009-11-02,PADD4,2.653
2009-11-09,PADD4,2.651
2009-11-16,PADD4,2.649
2009-11-23,PADD4,2.632
2009-11-30,PADD4,2.619
2009-12-07,PADD4,2.606
2009-12-14,PADD4,2.586
2009-12-21,PADD4,2.553
2009-12-28,PADD4,2.547
2010-01-04,PADD4,2.556
2010-01-11,PADD4,2.623
2010-01-18,PADD4,2.664
2010-01-25,PADD4,2.671
2010-02-01,PADD4,2.666
2010-02-08,PADD4,2.671
2010-02-15,PADD4,2.654
2010-02-22,PADD4,2.667
2010-03-01,PADD4,2.681
2010-03-08,PADD4,2.733
2010-03-15,PADD4,2.782
2010-03-22,PADD4,2.819
2010-03-29,PADD4,2.842
2010-04-05,PADD4,2.877
2010-04-12,PADD4,2.915
2010-04-19,PADD4,2.936
2010-04-26,PADD4,2.941
2010-05-03,PADD4,2.948
2010-05-10,PADD4,2.962
2010-05-17,PADD4,2.95
2010-05-24,PADD4,2.908
2010-05-31,PADD4,2.871
2010-06-07,PADD4,2.841
2010-06-14,PADD4,2.819
2010-06-21,PADD4,2.82
2010-06-28,PADD4,2.814
2010-07-05,PADD4,2.802
2010-07-12,PADD4,2.791
2010-07-19,PADD4,2.797
2010-07-26,PADD4,2.797
2010-08-02,PADD4,2.802
2010-08-09,PADD4,2.837
2010-08-16,PADD4,2.85
2010-08-23,PADD4,2.854
2010-08-30,PADD4,2.868
2010-09-06,PADD4,2.87
2010-09-13,PADD4,2.875
2010-09-20,PADD4,2.872
2010-09-27,PADD4,2.853
2010-10-04,PADD4,2.841
2010-10-11,PADD4,2.845
2010-10-18,PADD4,2.849
2010-10-25,PADD4,2.841
2010-11-01,PADD4,2.831
2010-11-08,PADD4,2.831
2010-11-15,PADD4,2.842
2010-11-22,PADD4,2.83
2010-11-29,PADD4,2.812
2010-12-06,PADD4,2.817
2010-12-13,PADD4,2.842
2010-12-20,PADD4,2.846
2010-12-27,PADD4,2.868
2011-01-03,PADD4,2.891
2011-01-10,PADD4,2.903
2011-01-17,PADD4,2.934
2011-01-24,PADD4,2.96
2011-01-31,PADD4,2.974
2011-02-07,PADD4,3.034
2011-02-14,PADD4,3.062
2011-02-21,PADD4,3.12
2011-02-28,PADD4,3.23
2011-03-07,PADD4,3.346
2011-03-14,PADD4,3.407
2011-03-21,PADD4,3.435
2011-03-28,PADD4,3.487
2011-04-04,PADD4,3.547
2011-04-11,PADD4,3.616
2011-04-18,PADD4,3.655
2011-04-25,PADD4,3.683
2011-05-02,PADD4,3.744
2011-05-09,PADD4,3.77
2011-05-16,PADD4,3.802
2011-05-23,PADD4,3.778
2011-05-30,PADD4,3.752
2011-06-06,PADD4,3.732
2011-06-13,PADD4,3.704
2011-06-20,PADD4,3.668
2011-06-27,PADD4,3.613
2011-07-04,PADD4,3.563
2011-07-11,PADD4,3.553
2011-07-18,PADD4,3.563
2011-07-25,PADD4,3.574
2011-08-01,PADD4,3.595
2011-08-08,PADD4,3.606
2011-08-15,PADD4,3.578
2011-08-22,PADD4,3.57
2011-08-29,PADD4,3.58
2011-09-05,PADD4,3.619
2011-09-12,PADD4,3.641
2011-09-19,PADD4,3.648
2011-09-26,PADD4,3.623
2011-10-03,PADD4,3.592
2011-10-10,PADD4,3.567
2011-10-17,PADD4,3.579
2011-10-24,PADD4,3.567
2011-10-31,PADD4,3.538
2011-11-07,PADD4,3.513
2011-11-14,PADD4,3.489
2011-11-21,PADD4,3.445
2011-11-28,PADD4,3.389
2011-12-05,PADD4,3.341
2011-12-12,PADD4,3.282
2011-12-19,PADD4,3.186
2011-12-26,PADD4,3.119
2012-01-02,PADD4,3.08
2012-01-09,PADD4,3.056
2012-01-16,PADD4,3.047
2012-01-23,PADD4,3.058
2012-01-30,PADD4,3.077
2012-02-06,PADD4,3.116
2012-02-13,PADD4,3.119
2012-02-20,PADD4,3.145
2012-02-27,PADD4,3.242
2012-03-05,PADD4,3.38
2012-03-12,PADD4,3.529
2012-03-19,PADD4,3.671
2012-03-26,PADD4,3.734
2012-04-02,PADD4,3.793
2012-04-09,PADD4,3.833
2012-04-16,PADD4,3.845
2012-04-23,PADD4,3.842
2012-04-30,PADD4,3.831
2012-05-07,PADD4,3.809
2012-05-14,PADD4,3.808
2012-05-21,PADD4,3.801
2012-05-28,PADD4,3.788
2012-06-04,PADD4,3.776
2012-06-11,PADD4,3.756
2012-06-18,PADD4,3.737
2012-06-25,PADD4,3.681
2012-07-02,PADD4,3.63
2012-07-09,PADD4,3.595
2012-07-16,PADD4,3.556
2012-07-23,PADD4,3.537
2012-07-30,PADD4,3.512
2012-08-06,PADD4,3.509
2012-08-13,PADD4,3.545
2012-08-20,PADD4,3.582
2012-08-27,PADD4,3.624
2012-09-03,PADD4,3.689
2012-09-10,PADD4,3.749
2012-09-17,PADD4,3.821
2012-09-24,PADD4,3.821
2012-10-01,PADD4,3.815
2012-10-08,PADD4,3.797
2012-10-15,PADD4,3.781
2012-10-22,PADD4,3.755
2012-10-29,PADD4,3.702
2012-11-05,PADD4,3.663
2012-11-12,PADD4,3.612
2012-11-19,PADD4,3.562
2012-11-26,PADD4,3.524
2012-12-03,PADD4,3.456
2012-12-10,PADD4,3.379
2012-12-17,PADD4,3.263
2012-12-24,PADD4,3.147
2012-12-31,PADD4,3.066
2013-01-07,PADD4,2.982
2013-01-14,PADD4,2.914
2013-01-21,PADD4,2.927
2013-01-28,PADD4,3.029
2013-02-04,PADD4,3.192
2013-02-11,PADD4,3.323
2013-02-18,PADD4,3.459
2013-02-25,PADD4,3.521
2013-03-04,PADD4,3.526
2013-03-11,PADD4,3.518
2013-03-18,PADD4,3.518
2013-03-25,PADD4,3.518
2013-04-01,PADD4,3.547
2013-04-08,PADD4,3.576
2013-04-15,PADD4,3.559
2013-04-22,PADD4,3.541
2013-04-29,PADD4,3.535
2013-05-06,PADD4,3.543
2013-05-13,PADD4,3.609
2013-05-20,PADD4,3.72
2013-05-27,PADD4,3.773
2013-06-03,PADD4,3.779
2013-06-10,PADD4,3.771
2013-06-17,PADD4,3.74
2013-06-24,PADD4,3.726
2013-07-01,PADD4,3.696
2013-07-08,PADD4,3.666
2013-07-15,PADD4,3.665
2013-07-22,PADD4,3.669
2013-07-29,PADD4,3.695
2013-08-05,PADD4,3.692
2013-08-12,PADD4,3.699
2013-08-19,PADD4,3.693
2013-08-26,PADD4,3.675
2013-09-02,PADD4,3.678
2013-09-09,PADD4,3.684
2013-09-16,PADD4,3.664
2013-09-23,PADD4,3.639
2013-09-30,PADD4,3.602
2013-10-07,PADD4,3.56
2013-10-14,PADD4,3.512
2013-10-21,PADD4,3.48
2013-10-28,PADD4,3.422
2013-11-04,PADD4,3.361
2013-11-11,PADD4,3.282
2013-11-18,PADD4,3.238
2013-11-25,PADD4,3.202
2013-12-02,PADD4,3.17
2013-12-09,PADD4,3.133
2013-12-16,PADD4,3.111
2013-12-23,PADD4,3.112
2013-12-30,PADD4,3.155
2014-01-06,PADD4,3.175
2014-01-13,PADD4,3.203
2014-01-20,PADD4,3.2
2014-01-27,PADD4,3.189
2014-02-03,PADD4,3.179
2014-02-10,PADD4,3.192
2014-02-17,PADD4,3.294
2014-02-24,PADD4,3.378
2014-03-03,PADD4,3.445
2014-03-10,PADD4,3.491
2014-03-17,PADD4,3.51
2014-03-24,PADD4,3.512
2014-03-31,PADD4,3.505
2014-04-07,PADD4,3.5
2014-04-14,PADD4,3.49
2014-04-21,PADD4,3.499
2014-04-28,PADD4,3.538
2014-05-05,PADD4,3.559
2014-05-12,PADD4,3.57
2014-05-19,PADD4,3.566
2014-05-26,PADD4,3.563
2014-06-02,PADD4,3.563
2014-06-09,PADD4,3.568
2014-06-16,PADD4,3.59
2014-06-23,PADD4,3.665
2014-06-30,PADD4,3.689
2014-07-07,PADD4,3.702
2014-07-14,PADD4,3.704
2014-07-21,PADD4,3.699
2014-07-28,PADD4,3.704
2014-08-04,PADD4,3.701
2014-08-11,PADD4,3.711
2014-08-18,PADD4,3.716
2014-08-25,PADD4,3.708
2014-09-01,PADD4,3.696
2014-09-08,PADD4,3.682
2014-09-15,PADD4,3.65
2014-09-22,PADD4,3.6
2014-09-29,PADD4,3.552
2014-10-06,PADD4,3.491
2014-10-13,PADD4,3.403
2014-10-20,PADD4,3.314
2014-10-27,PADD4,3.26
2014-11-03,PADD4,3.205
2014-11-10,PADD4,3.138
2014-11-17,PADD4,3.073
2014-11-24,PADD4,2.996
2014-12-01,PADD4,2.922
2014-12-08,PADD4,2.804
2014-12-15,PADD4,2.652
2014-12-22,PADD4,2.453
2014-12-29,PADD4,2.296
2015-01-05,PADD4,2.182
2015-01-12,PADD4,2.051
2015-01-19,PADD4,1.972
2015-01-26,PADD4,1.934
2015-02-02,PADD4,1.929
2015-02-09,PADD4,2.008
2015-02-16,PADD4,2.055
2015-02-23,PADD4,2.101
2015-03-02,PADD4,2.184
2015-03-09,PADD4,2.296
2015-03-16,PADD4,2.355
2015-03-23,PADD4,2.372
2015-03-30,PADD4,2.383
2015-04-06,PADD4,2.389
2015-04-13,PADD4,2.421
2015-04-20,PADD4,2.498
2015-04-27,PADD4,2.55
2015-05-04,PADD4,2.639
2015-05-11,PADD4,2.71
2015-05-18,PADD4,2.764
2015-05-25,PADD4,2.805
2015-06-01,PADD4,2.814
2015-06-08,PADD4,2.832
2015-06-15,PADD4,2.86
2015-06-22,PADD4,2.864
2015-06-29,PADD4,2.867
2015-07-06,PADD4,2.882
2015-07-13,PADD4,2.889
2015-07-20,PADD4,2.911
2015-07-27,PADD4,2.925
2015-08-03,PADD4,2.897
2015-08-10,PADD4,2.867
2015-08-17,PADD4,2.905
2015-08-24,PADD4,2.892
2015-08-31,PADD4,2.843
2015-09-07,PADD4,2.809
2015-09-14,PADD4,2.762
2015-09-21,PADD4,2.688
2015-09-28,PADD4,2.621
2015-10-05,PADD4,2.56
2015-10-12,PADD4,2.509
2015-10-19,PADD4,2.441
2015-10-26,PADD4,2.385
2015-11-02,PADD4,2.322
2015-11-09,PADD4,2.264
2015-11-16,PADD4,2.216
2015-11-23,PADD4,2.172
2015-11-30,PADD4,2.132
2015-12-07,PADD4,2.093
2015-12-14,PADD4,2.074
2015-12-21,PADD4,2.075
2015-12-28,PADD4,2.052
2016-01-04,PADD4,2.045
2016-01-11,PADD4,2.028
2016-01-18,PADD4,1.988
2016-01-25,PADD4,1.943
2016-02-01,PADD4,1.886
2016-02-08,PADD4,1.835
2016-02-15,PADD4,1.773
2016-02-22,PADD4,1.754
2016-02-29,PADD4,1.78
2016-03-07,PADD4,1.863
2016-03-14,PADD4,1.946
2016-03-21,PADD4,1.982
2016-03-28,PADD4,2.029
2016-04-04,PADD4,2.049
2016-04-11,PADD4,2.086
2016-04-18,PADD4,2.165
2016-04-25,PADD4,2.204
2016-05-02,PADD4,2.257
2016-05-09,PADD4,2.302
2016-05-16,PADD4,2.33
2016-05-23,PADD4,2.39
2016-05-30,PADD4,2.403
2016-06-06,PADD4,2.401
2016-06-13,PADD4,2.408
2016-06-20,PADD4,2.415
2016-06-27,PADD4,2.403
2016-07-04,PADD4,2.389
2016-07-11,PADD4,2.372
2016-07-18,PADD4,2.361
2016-07-25,PADD4,2.349
2016-08-01,PADD4,2.34
2016-08-08,PADD4,2.314
2016-08-15,PADD4,2.301
2016-08-22,PADD4,2.314
2016-08-29,PADD4,2.347
2016-09-05,PADD4,2.352
2016-09-12,PADD4,2.361
2016-09-19,PADD4,2.353
2016-09-26,PADD4,2.333
2016-10-03,PADD4,2.328
2016-10-10,PADD4,2.328
2016-10-17,PADD4,2.356
2016-10-24,PADD4,2.374
2016-10-31,PADD4,2.383
2016-11-07,PADD4,2.358
2016-11-14,PADD4,2.324
2016-11-21,PADD4,2.276
2016-11-28,PADD4,2.237
2016-12-05,PADD4,2.211
2016-12-12,PADD4,2.21
2016-12-19,PADD4,2.223
2016-12-26,PADD4,2.26
2017-01-02,PADD4,2.32
2017-01-09,PADD4,2.345
2017-01-16,PADD4,2.351
2017-01-23,PADD4,2.344
2017-01-30,PADD4,2.345
2017-02-06,PADD4,2.323
2017-02-13,PADD4,2.32
2017-02-20,PADD4,2.342
2017-02-27,PADD4,2.365
2017-03-06,PADD4,2.378
2017-03-13,PADD4,2.399
2017-03-20,PADD4,2.399
2017-03-27,PADD4,2.397
2017-04-03,PADD4,2.389
2017-04-10,PADD4,2.423
2017-04-17,PADD4,2.464
2017-04-24,PADD4,2.503
2017-05-01,PADD4,2.493
2017-05-08,PADD4,2.482
2017-05-15,PADD4,2.474
2017-05-22,PADD4,2.471
2017-05-29,PADD4,2.512
2017-06-05,PADD4,2.523
2017-06-12,PADD4,2.513
2017-06-19,PADD4,2.508
2017-06-26,PADD4,2.482
2017-07-03,PADD4,2.442
2017-07-10,PADD4,2.437
2017-07-17,PADD4,2.425
2017-07-24,PADD4,2.436
2017-07-31,PADD4,2.437
2017-08-07,PADD4,2.482
2017-08-14,PADD4,2.518
2017-08-21,PADD4,2.546
2017-08-28,PADD4,2.561
2017-09-04,PADD4,2.694
2017-09-11,PADD4,2.704
2017-09-18,PADD4,2.691
2017-09-25,PADD4,2.673
2017-10-02,PADD4,2.659
2017-10-09,PADD4,2.635
2017-10-16,PADD4,2.618
2017-10-23,PADD4,2.62
2017-10-30,PADD4,2.605
2017-11-06,PADD4,2.627
2017-11-13,PADD4,2.631
2017-11-20,PADD4,2.632
2017-11-27,PADD4,2.629
2017-12-04,PADD4,2.627
2017-12-11,PADD4,2.608
2017-12-18,PADD4,2.567
2017-12-25,PADD4,2.542
2018-01-01,PADD4,2.529
2018-01-08,PADD4,2.534
2018-01-15,PADD4,2.549
2018-01-22,PADD4,2.568
2018-01-29,PADD4,2.577
2018-02-05,PADD4,2.589
2018-02-12,PADD4,2.605
2018-02-19,PADD4,2.582
2018-02-26,PADD4,2.549
2018-03-05,PADD4,2.531
2018-03-12,PADD4,2.516
2018-03-19,PADD4,2.536
2018-03-26,PADD4,2.625
2018-04-02,PADD4,2.698
2018-04-09,PADD4,2.741
2018-04-16,PADD4,2.835
2018-04-23,PADD4,2.875
2018-04-30,PADD4,2.909
2018-05-07,PADD4,2.926
2018-05-14,PADD4,3.002
2018-05-21,PADD4,3.052
2018-05-28,PADD4,3.078
2018-06-04,PADD4,3.084
2018-06-11,PADD4,3.079
2018-06-18,PADD4,3.066
2018-06-25,PADD4,3.049
2018-07-02,PADD4,3.054
2018-07-09,PADD4,3.059
2018-07-16,PADD4,3.049
2018-07-23,PADD4,3.027
2018-07-30,PADD4,3.005
2018-08-06,PADD4,3.015
2018-08-13,PADD4,3.031
2018-08-20,PADD4,3.052
2018-08-27,PADD4,3.084
2018-09-03,PADD4,3.098
2018-09-10,PADD4,3.097
2018-09-17,PADD4,3.101
2018-09-24,PADD4,3.101
2018-10-01,PADD4,3.089
2018-10-08,PADD4,3.089
2018-10-15,PADD4,3.072
2018-10-22,PADD4,3.053
2018-10-29,PADD4,3.048
2018-11-05,PADD4,3.023
2018-11-12,PADD4,2.98
2018-11-19,PADD4,2.918
2018-11-26,PADD4,2.886
2018-12-03,PADD4,2.809
2018-12-10,PADD4,2.745
2018-12-17,PADD4,2.667
2018-12-24,PADD4,2.575
2018-12-31,PADD4,2.521
2019-01-07,PADD4,2.466
2019-01-14,PADD4,2.398
2019-01-21,PADD4,2.364
2019-01-28,PADD4,2.323
2019-02-04,PADD4,2.268
2019-02-11,PADD4,2.258
2019-02-18,PADD4,2.274
2019-02-25,PADD4,2.284
2019-03-04,PADD4,2.302
2019-03-11,PADD4,2.343
2019-03-18,PADD4,2.411
2019-03-25,PADD4,2.487
2019-04-01,PADD4,2.558
2019-04-08,PADD4,2.628
2019-04-15,PADD4,2.729
2019-04-22,PADD4,2.847
2019-04-29,PADD4,2.93
2019-05-06,PADD4,3.007
2019-05-13,PADD4,3.052
2019-05-20,PADD4,3.07
2019-05-27,PADD4,3.068
2019-06-03,PADD4,3.07
2019-06-10,PADD4,3.037
2019-06-17,PADD4,2.999
2019-06-24,PADD4,2.957
2019-07-01,PADD4,2.913
2019-07-08,PADD4,2.886
2019-07-15,PADD4,2.86
2019-07-22,PADD4,2.823
2019-07-29,PADD4,2.796
2019-08-05,PADD4,2.787
2019-08-12,PADD4,2.776
2019-08-19,PADD4,2.758
2019-08-26,PADD4,2.738
2019-09-02,PADD4,2.717
2019-09-09,PADD4,2.721
2019-09-16,PADD4,2.743
2019-09-23,PADD4,2.788
2019-09-30,PADD4,2.8
2019-10-07,PADD4,2.803
2019-10-14,PADD4,2.798
2019-10-21,PADD4,2.819
2019-10-28,PADD4,2.828
2019-11-04,PADD4,2.883
2019-11-11,PADD4,2.912
2019-11-18,PADD4,2.926
2019-11-25,PADD4,2.917
2019-12-02,PADD4,2.908
2019-12-09,PADD4,2.885
2019-12-16,PADD4,2.826
2019-12-23,PADD4,2.787
2019-12-30,PADD4,2.759
2020-01-06,PADD4,2.737
2020-01-13,PADD4,2.704
2020-01-20,PADD4,2.67
2020-01-27,PADD4,2.647
2020-02-03,PADD4,2.624
2020-02-10,PADD4,2.605
2020-02-17,PADD4,2.57
2020-02-24,PADD4,2.538
2020-03-02,PADD4,2.516
2020-03-09,PADD4,2.477
2020-03-16,PADD4,2.418
2020-03-23,PADD4,2.334
2020-03-30,PADD4,2.204
2020-04-06,PADD4,2.108
2020-04-13,PADD4,2.021
2020-04-20,PADD4,1.967
2020-04-27,PADD4,1.91
2020-05-04,PADD4,1.873
2020-05-11,PADD4,1.861
2020-05-18,PADD4,1.918
2020-05-25,PADD4,2.09
2020-06-01,PADD4,2.192
2020-06-08,PADD4,2.273
2020-06-15,PADD4,2.33
2020-06-22,PADD4,2.368
2020-06-29,PADD4,2.409
2020-07-06,PADD4,2.423
2020-07-13,PADD4,2.427
2020-07-20,PADD4,2.419
2020-07-27,PADD4,2.426
2020-08-03,PADD4,2.472
2020-08-10,PADD4,2.471
2020-08-17,PADD4,2.446
2020-08-24,PADD4,2.449
2020-08-31,PADD4,2.447
2020-09-07,PADD4,2.447
2020-09-14,PADD4,2.43
2020-09-21,PADD4,2.416
2020-09-28,PADD4,2.398
2020-10-05,PADD4,2.376
2020-10-12,PADD4,2.367
2020-10-19,PADD4,2.359
2020-10-26,PADD4,2.34
2020-11-02,PADD4,2.32
2020-11-09,PADD4,2.304
2020-11-16,PADD4,2.3
2020-11-23,PADD4,2.28
2020-11-30,PADD4,2.282
2020-12-07,PADD4,2.275
2020-12-14,PADD4,2.271
2020-12-21,PADD4,2.292
2020-12-28,PADD4,2.295
2021-01-04,PADD4,2.292
2021-01-11,PADD4,2.315
2021-01-18,PADD4,2.345
2021-01-25,PADD4,2.367
2021-02-01,PADD4,2.387
2021-02-08,PADD4,2.434
2021-02-15,PADD4,2.497
2021-02-22,PADD4,2.544
2021-03-01,PADD4,2.672
2021-03-08,PADD4,2.812
2021-03-15,PADD4,2.945
2021-03-22,PADD4,3.046
2021-03-29,PADD4,3.056
2021-04-05,PADD4,3.057
2021-04-12,PADD4,3.059
2021-04-19,PADD4,3.079
2021-04-26,PADD4,3.099
2021-05-03,PADD4,3.124
2021-05-10,PADD4,3.166
2021-05-17,PADD4,3.234
2021-05-24,PADD4,3.25
2021-05-31,PADD4,3.261
2021-06-07,PADD4,3.297
2021-06-14,PADD4,3.321
2021-06-21,PADD4,3.375
2021-06-28,PADD4,3.462
2021-07-05,PADD4,3.54
2021-07-12,PADD4,3.594
2021-07-19,PADD4,3.666
2021-07-26,PADD4,3.708
2021-08-02,PADD4,3.747
2021-08-09,PADD4,3.784
2021-08-16,PADD4,3.786
2021-08-23,PADD4,3.776
2021-08-30,PADD4,3.762
2021-09-06,PADD4,3.758
2021-09-13,PADD4,3.738
2021-09-20,PADD4,3.71
2021-09-27,PADD4,3.69
2021-10-04,PADD4,3.682
2021-10-11,PADD4,3.674
2021-10-18,PADD4,3.676
2021-10-25,PADD4,3.67
2021-11-01,PADD4,3.669
2021-11-08,PADD4,3.661
2021-11-15,PADD4,3.653
2021-11-22,PADD4,3.636
2021-11-29,PADD4,3.612
2021-12-06,PADD4,3.579
2021-12-13,PADD4,3.543
2021-12-20,PADD4,3.52
2021-12-27,PADD4,3.499
2022-01-03,PADD4,3.476
2022-01-10,PADD4,3.457
2022-01-17,PADD4,3.443
2022-01-24,PADD4,3.44
2022-01-31,PADD4,3.438
2022-02-07,PADD4,3.441
2022-02-14,PADD4,3.437
2022-02-21,PADD4,3.452
2022-02-28,PADD4,3.479
2022-03-07,PADD4,3.933
2022-03-14,PADD4,4.251
2022-03-21,PADD4,4.221
2022-03-28,PADD4,4.277
2022-04-04,PADD4,4.248
2022-04-11,PADD4,4.255
2022-04-18,PADD4,4.259
2022-04-25,PADD4,4.298
2022-05-02,PADD4,4.299
2022-05-09,PADD4,4.339
2022-05-16,PADD4,4.392
2022-05-23,PADD4,4.44
2022-05-30,PADD4,4.555
2022-06-06,PADD4,4.821
2022-06-13,PADD4,5.031
2022-06-20,PADD4,5.103
2022-06-27,PADD4,5.095
2022-07-04,PADD4,5.115
2022-07-11,PADD4,5.062
2022-07-18,PADD4,4.965
2022-07-25,PADD4,4.771
2022-08-01,PADD4,4.624
2022-08-08,PADD4,4.465
2022-08-15,PADD4,4.322
2022-08-22,PADD4,4.262
2022-08-29,PADD4,4.131
2022-09-05,PADD4,4.052
2022-09-12,PADD4,4.001
2022-09-19,PADD4,3.99
2022-09-26,PADD4,4.031
2022-10-03,PADD4,3.985
2022-10-10,PADD4,4.058
2022-10-17,PADD4,4.028
2022-10-24,PADD4,3.957
2022-10-31,PADD4,3.9
2022-11-07,PADD4,3.872
2022-11-14,PADD4,3.823
2022-11-21,PADD4,3.748
2022-11-28,PADD4,3.654
2022-12-05,PADD4,3.519
2022-12-12,PADD4,3.344
2022-12-19,PADD4,3.205
2022-12-26,PADD4,3.122
2023-01-02,PADD4,3.157
2023-01-09,PADD4,3.236
2023-01-16,PADD4,3.413
2023-01-23,PADD4,3.556
2023-01-30,PADD4,3.662
2023-02-06,PADD4,3.812
2023-02-13,PADD4,3.885
2023-02-20,PADD4,3.947
2023-02-27,PADD4,3.904
2023-03-06,PADD4,3.863
2023-03-13,PADD4,3.852
2023-03-20,PADD4,3.752
2023-03-27,PADD4,3.655
2023-04-03,PADD4,3.583
2023-04-10,PADD4,3.555
2023-04-17,PADD4,3.644
2023-04-24,PADD4,3.664
2023-05-01,PADD4,3.649
2023-05-08,PADD4,3.656
2023-05-15,PADD4,3.637
2023-05-22,PADD4,3.699
2023-05-29,PADD4,3.743
2023-06-05,PADD4,3.773
2023-06-12,PADD4,3.824
2023-06-19,PADD4,3.839
2023-06-26,PADD4,3.855
2023-07-03,PADD4,3.913
2023-07-10,PADD4,3.872
2023-07-17,PADD4,3.887
2023-07-24,PADD4,3.875
2023-07-31,PADD4,3.994
2023-08-07,PADD4,4.061
2023-08-14,PADD4,4.072
2023-08-21,PADD4,4.157
2023-08-28,PADD4,4.092
2023-09-04,PADD4,4.117
2023-09-11,PADD4,4.13
2023-09-18,PADD4,4.191
2023-09-25,PADD4,4.112
2023-10-02,PADD4,4.037
2023-10-09,PADD4,3.941
2023-10-16,PADD4,3.823
2023-10-23,PADD4,3.808
2023-10-30,PADD4,3.697
2023-11-06,PADD4,3.573
2023-11-13,PADD4,3.453
2023-11-20,PADD4,3.314
2023-11-27,PADD4,3.223
2023-12-04,PADD4,3.13
2023-12-11,PADD4,3.014
2023-12-18,PADD4,2.923
2023-12-25,PADD4,2.976
2024-01-01,PADD4,2.903
2024-01-08,PADD4,2.881
2024-01-15,PADD4,2.85
2024-01-22,PADD4,2.786
2024-01-29,PADD4,2.848
2024-02-05,PADD4,2.864
2024-02-12,PADD4,2.907
2024-02-19,PADD4,3.048
2024-02-26,PADD4,3.099
2024-03-04,PADD4,3.13
2024-03-11,PADD4,3.192
2024-03-18,PADD4,3.28
2024-03-25,PADD4,3.405
2024-04-01,PADD4,3.466
2024-04-08,PADD4,3.494
2024-04-15,PADD4,3.545
2024-04-22,PADD4,3.571
2024-04-29,PADD4,3.54
2024-05-06,PADD4,3.581
2024-05-13,PADD4,3.52
2024-05-20,PADD4,3.552
2024-05-27,PADD4,3.471
2024-06-03,PADD4,3.48
2024-06-10,PADD4,3.38
2024-06-17,PADD4,3.451
2024-06-24,PADD4,3.413
2024-07-01,PADD4,3.47
2024-07-08,PADD4,3.552
2024-07-15,PADD4,3.504
2024-07-22,PADD4,3.44
2024-07-29,PADD4,3.512
2024-08-05,PADD4,3.553
2024-08-12,PADD4,3.533
2024-08-19,PADD4,3.592
2024-08-26,PADD4,3.474
2024-09-02,PADD4,3.521
2024-09-09,PADD4,3.474
2024-09-16,PADD4,3.523
2024-09-23,PADD4,3.555
2024-09-30,PADD4,3.54
2024-10-07,PADD4,3.388
2024-10-14,PADD4,3.383
2024-10-21,PADD4,3.346
2024-10-28,PADD4,3.324
2024-11-04,PADD4,3.228
2024-11-11,PADD4,3.197
2024-11-18,PADD4,3.042
2024-11-25,PADD4,2.951
2024-12-02,PADD4,2.912
2024-12-09,PADD4,2.91
2024-12-16,PADD4,2.964
2024-12-23,PADD4,3.014
2024-12-30,PADD4,3.007
2025-01-06,PADD4,3.024
2025-01-13,PADD4,3.001
2025-01-20,PADD4,3.034
2025-01-27,PADD4,3.043
2025-02-03,PADD4,3.089
2025-02-10,PADD4,3.143
2025-02-17,PADD4,3.168
2025-02-24,PADD4,3.14
2025-03-03,PADD4,3.083
2025-03-10,PADD4,3.078
2025-03-17,PADD4,3.12
2025-03-24,PADD4,3.165
2025-03-31,PADD4,3.233
2025-04-07,PADD4,3.286
2025-04-14,PADD4,3.218
2025-04-21,PADD4,3.253
2025-04-28,PADD4,3.259
2025-05-05,PADD4,3.24
2025-05-12,PADD4,3.261
2025-05-19,PADD4,3.256
2025-05-26,PADD4,3.244
2025-06-02,PADD4,3.266
2025-06-09,PADD4,3.21
2025-06-16,PADD4,3.239
2025-06-23,PADD4,3.304
2025-06-30,PADD4,3.301
2025-07-07,PADD4,3.26
2025-07-14,PADD4,3.253
2025-07-21,PADD4,3.264
2025-07-28,PADD4,3.248
2025-08-04,PADD4,3.256
2025-08-11,PADD4,3.284
2025-08-18,PADD4,3.29
2025-08-25,PADD4,3.282
2025-09-01,PADD4,3.308
2025-09-08,PADD4,3.369
2025-09-15,PADD4,3.305
2025-09-22,PADD4,3.313
2025-09-29,PADD4,3.239
2025-10-06,PADD4,3.195
2025-10-13,PADD4,3.176
2025-10-20,PADD4,3.125
2025-10-27,PADD4,3.101
2025-11-03,PADD4,3.069
2025-11-10,PADD4,3.037
2025-11-17,PADD4,3.077
2025-11-24,PADD4,3.001
2025-12-01,PADD4,2.909
2025-12-08,PADD4,2.775
2025-12-15,PADD4,2.675
2025-12-22,PADD4,2.62
2025-12-29,PADD4,2.562
2026-01-05,PADD4,2.533
2026-01-12,PADD4,2.551
2026-01-19,PADD4,2.626
2026-01-26,PADD4,2.671
2026-02-02,PADD4,2.701
2026-02-09,PADD4,2.8
2026-02-16,PADD4,2.872
2026-02-23,PADD4,2.796
2026-03-02,PADD4,2.892
2026-03-09,PADD4,3.392
2026-03-16,PADD4,3.772
2026-03-23,PADD4,3.982
2026-03-30,PADD4,4.05
2026-04-06,PADD4,4.025
2026-04-13,PADD4,4.025
2026-04-20,PADD4,4.071
2026-04-27,PADD4,4.147
2026-05-04,PADD4,4.493
2026-05-11,PADD4,4.505
2026-05-18,PADD4,4.725
2026-05-25,PADD4,4.693
2026-06-01,PADD4,4.465
2026-06-08,PADD4,4.328
2026-06-15,PADD4,4.238
2026-06-22,PADD4,3.978
2026-06-29,PADD4,3.849
2026-07-06,PADD4,3.793
1993-04-05,PADD5,1.152
